candidate_id	house	state	constituency_name	constituency_number	full_name	photo_id	party	gender	birthdate	occupation	education	nationality	religion	ward_village	voter_list_number	father	father_nationality	father_religion	mother	mother_nationality	mother_religion
245f4c48a5d2218ac7c98117b66d1614	ပြည်သူ့လွှတ်တော်	ရှမ်းပြည်နယ်	ကွမ်းလုံမဲဆန္ဒနယ်	0	ဦးအန်တိုနီစူ	6152	ရှမ်းပြည်ကိုးကန့်ဒီမိုကရက်တစ်ပါတီ	M	12/25/1936	စိုက်ပျိုး/မွေးမြူနှင့်ဓါတ်သတ္တုရှာဖွေရေး	B.Sc. Geology (ရန်ကုန်တက္ကသိုလ်၊ ၁၉၆၅ ဘွဲ့ရခဲ့သည်)	ကိုးကန့်	ဗုဒ္ဓ	အမှတ်(၁၂)လားရှိုးကြီးရပ်ကွက်၊လားရှိုးမြို့နယ်	300	ဦးစောလင်းယုံ (ကွယ်လွန်)	ကိုးကန့်	ဗုဒ္ဓ	ဒေါ်ယမ်ရှောက်ဝူ (ကွယ်လွန်)	ကိုးကန့်	ဗုဒ္ဓ
9ecba8d80e944ddad350b2b5182b7a1b	ပြည်သူ့လွှတ်တော်	ရခိုင်ပြည်နယ်	မာန်အောင်မဲဆန္ဒနယ်	0	ဦးစောညွန့်	7677	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	1/26/1937	အထက်တန်းကျောင်းအုပ်ကြီး (ငြိမ်း)	ဘီအေ၊ ဘီအီးဒီ	ရခိုင်	ဗုဒ္ဓ	မြို့သစ်ရပ်ကွက်	0	ဦးသံခဲ (ကွယ်လွန်)	ရခိုင်	ဗုဒ္ဓ	ဒေါ်ရွှေအိုး(ကွယ်လွန်)	ရခိုင်	ဗုဒ္ဓ
aec26cbd597c114efef90c335beba073	ပြည်သူ့လွှတ်တော်	ရှမ်းပြည်နယ်	လောက်ကိုင်မဲဆန္ဒနယ်	0	ဦးဆူဝမ်ကွီး	1429	ရှမ်းပြည်ကိုးကန့်ဒီမိုကရက်တစ်ပါတီ	M	3/3/1937	တောင်ယာ	မြန်မာမူလတန်းအောင်၊ ကိုးကန့်အထက်တန်းကျောင်း	ကိုးကန့်	ဗုဒ္ဓ	လောက်ကိုင်မြို့၊ မန်တုံပါးကျေးရွာ	0	ဦးဆူရှောက်ချန် (ကွယ်လွန်)	ကိုးကန့်	ဗုဒ္ဓ	ဒေါ်လီလင်တီး (ကွယ်လွန်)	ကိုးကန့်	ဗုဒ္ဓ
3857c913c32d431a45aa282f4e03d65f	ပြည်သူ့လွှတ်တော်	ပြည်တောင်စုနယ်မြေ	ဇမ္ဗူသီရိမဲဆန္ဒနယ်	0	ဦးကျော်အေး	0	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	5/10/1937	တောင်သူ	ဒဿမတန်းအောင်	မြန်မာ	ဗုဒ္ဓ	ရွှေကြာပင်ရပ်ကွက်	1618	ဦးစံမြ	မြန်မာ	ဗုဒ္ဓ	ဒေါ်လှရီ(ကွယ်လွန်)	မြန်မာ	ဗုဒ္ဓ
cbaed678de89a10a593083fe62aecb41	ပြည်သူ့လွှတ်တော်	ပဲခူးတိုင်းဒေသကြီး	ပေါက်ခေါင်းမဲဆန္ဒနယ်	0	ဦးအေးဟန်	784	ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ	M	5/22/1937	ပြည်သူ့လွှတ်တော်ကိုယ်စားလှယ်	BA (History)	ဗမာ	ဗုဒ္ဓ	အမှတ်(၅)၊ နယ်မြေ(၁)	61	ဦးထွန်းတင် ( ကွယ်လွန် )	ဗမာ	ဗုဒ္ဓ	ဒေါ်ရွှေစု ( ကွယ်လွန် )	ဗမာ	ဗုဒ္ဓ
29693d00da5ede841cf58df0bd04175a	ပြည်သူ့လွှတ်တော်	တနင်္သာရီတိုင်းဒေသကြီး	လောင်းလုံးမဲဆန္ဒနယ်	0	ဦးကျော်သိန်း	6036	တစ်သီးပုဂ္ဂလ	M	6/12/1937	ကုန်သည်	(၇)တန်း	မြန်မာ	ဗုဒ္ဓ	အမှတ်(၂)ရပ်ကွက်၊ပုဇွန်တောင်မြို့နယ်	0	ဦးသိန်းညွန့်(ကွယ်လွန်)	မြန်မာ	ဗုဒ္ဓ	ဒေါ်ထွေး(ကွယ်လွန်)	မြန်မာ	ဗုဒ္ဓ
7ae2bc09e109810d0e97f7cab8d19ea0	ပြည်သူ့လွှတ်တော်	ဧရာဝတီတိုင်းဒေသကြီး	ဇလွန်မဲဆန္ဒနယ်	0	ဦးမြသောင်း	1695	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	11/13/1937	လယ်	(၇) တန်းအောင်	ကရင်	ဗုဒ္ဓ	သရက်ချောင်းအုပ်စု၊ ကွင်းကြီးရွာ	48	ဦးကျော်လှိုင် (ကွယ်လွန်)	ကရင်	ဗုဒ္ဓ	ဒေါ်ခင်နု (ကွယ်လွန်)	ကရင်	ဗုဒ္ဓ
9f7ce8b56a31921cd4a37581ed24c072	ပြည်သူ့လွှတ်တော်	ဧရာဝတီတိုင်းဒေသကြီး	ဓနုဖြူမဲဆန္ဒနယ်	0	ဦးအေးလှိုင်	2990	မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ	M	2/6/1938	ရှေ့နေ	B.A(Myanmar) .M.A(Q);H.G.P	မြန်မာ	ဗုဒ္ဓ	(၈)ရပ်ကွက်၊ ဓနုဖြူမြို့	115	ဦးကျော်ရှိန်	မြန်မာ	ဗုဒ္ဓ	ဒေါ်ခင်ညွန့်	မြန်မာ	ဗုဒ္ဓ
fb9033bc147d3668167f65324d52b49a	ပြည်သူ့လွှတ်တော်	ကရင်ပြည်နယ်	လှိုင်းဘွဲ့မဲဆန္ဒနယ်	0	ဦးကံထွန်း	2607	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	4/4/1938	နိုင်ငံရေးပင်စင်စား	BA(သမိုင်း)၊ H.GP.RL	ဗမာ	ဗုဒ္ဓ	လှိုင်းဘွဲ့မြို့၊ (က)ရပ်ကွက်	0	ဦးထွန်းလွင် (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်နှင်းဆွေ (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
ae3232ed715506db7d532382e58bd040	ပြည်သူ့လွှတ်တော်	ချင်းပြည်နယ်	တီးတိန်မဲဆန္ဒနယ်	0	ဦးကျင့်ရှင်းထန်	0	ဇိုမီးဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ	M	4/6/1938	ရှေ့နေ (တရားရုံးချုပ်ရှေ့နေ)	B.A, B.A(Law), LL.B	ဇိုမီး	ခရစ်ယာန်	တပ်ဦးသီတာနယ်မြေ(၈)	3234	ဆွမ်းဟန် (Sum Hang) (ကွယ်လွန်)	ဇိုမီး	ခရစ်ယာန်	ညောင်ခန့်ကျုံ (Nang Khan Gng) (ကွယ်လွန်)	ဇိုမီး	ခရစ်ယာန်
e0abaf9c4aeadc7f81e72a05a83f3a05	ပြည်သူ့လွှတ်တော်	ဧရာဝတီတိုင်းဒေသကြီး	ဒေးဒရဲမဲဆန္ဒနယ်	0	ဦးထွန်းကြည်	2010	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	7/9/1938	မြေစာရင်း အင်/ကော်(အငြိမ်းစား)	၁၀ တန်းအောင်	ဗမာ	ဗုဒ္ဓ	အမှတ်(၂)ရပ်ကွက်၊ ဒေးဒရဲမြို့	0	ဦးထွန်း(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်သိန်းခင်(သေဆုံး)	ဗမာ	ဗုဒ္ဓ
1749c8667fc0da68ebf2531421f1e9fb	ပြည်သူ့လွှတ်တော်	စစ်ကိုင်းတိုင်းဒေသကြီး	ဗန်းမောက်မဲဆန္ဒနယ်	0	ဦးကျော်သိန်း	7342	တိုင်းလိုင်(ရှမ်းနီ)အမျိုးသားများဖွံ့ဖြိုးတိုးတက်ရေးပါတီ (T.N.D.P)	M	8/13/1938	ကျောင်းဆရာ(အငြိမ်းစား)	ဒဿမတန်းအောင်	ရှမ်းနီ	ဗုဒ္ဓ	၅၅၈-မြို့မ၊ ဗန်းမောက်	558	ဦးဘမောင်(ကွယ်လွန်)	ရှမ်းနီ	ဗုဒ္ဓ	ဒေါ်စိန်ဥ(ကွယ်လွန်)	ရှမ်းနီ	ဗုဒ္ဓ
57523a421352cab9c41830c3042867d0	ပြည်သူ့လွှတ်တော်	ရန်ကုန်တိုင်းဒေသကြီး	စမ်းချောင်းမဲဆန္ဒနယ်	0	ဒေါ်မေမေအောင်(ခ)ဒေါ်ရင်မေ	502	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	F	9/1/1938	အငြိမ်းစားအထက်တန်းပြဆရာမ ဗဟိုအလုပ်အမှုဆောင်ကော်မတီဝင်၊တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ အမျိုးသမီးရေးရာအဖွဲ့တာဝန်ခံ	B.A (ရန်ကုန်တက္ကသိုလ်)	မြန်မာ	ဗုဒ္ဓ	စမ်ချောင်းတောင်ရပ်ကွက်	2134	ဦးချစ်အောင်(ကွယ်လွန်)	မြန်မာ	ဗုဒ္ဓ	ဒေါ်ဖွားသင်(ကွယ်လွန်)	မြန်မာ	ဗုဒ္ဓ
c5b64c55844264c172c46a5374b5689a	ပြည်သူ့လွှတ်တော်	ဧရာဝတီတိုင်းဒေသကြီး	ပုသိမ်မဲဆန္ဒနယ်	0	ဦးတင်ဝင်း	2993	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	11/27/1938	အငြိမ်းစားဝန်ထမ်း	ဝိဇ္ဇာဘွဲ့ (သမိုင်း)အထက်တန်းရှေ့နေ	မြန်မာ	ဗုဒ္ဓ	ရကအ(၁၀)	0	ဦးထွန်းရွှေ (ကွယ်လွန်) (၁၉၄၀)ခုနှစ်	မြန်မာ	ဗုဒ္ဓ	ဒေါ်ငွေပွင့်(ကွယ်လွန်) (၁၉၉၀)ခုနှစ်	မြန်မာ	ဗုဒ္ဓ
bbe80b51bdd72fe30f713fead41cbc43	ပြည်သူ့လွှတ်တော်	ရန်ကုန်တိုင်းဒေသကြီး	ဗိုလ်တထောင်မဲဆန္ဒနယ်	0	ဦးတင်ညွန့်	122	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	10/13/1939	မြန်မာ့မီးရထား အငြိမ်းစား	(၈)တန်းအောင် (၉)တန်း	ဗမာ	ဗုဒ္ဓ	(၈)ရပ်ကွက်	1592	ဦးအောင်သိန်း (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်လှဝိုင်း(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
30f579ee492a7322cd88f64331835265	ပြည်သူ့လွှတ်တော်	ဧရာဝတီတိုင်းဒေသကြီး	မော်လမြိုင်ကျွန်းမဲဆန္ဒနယ်	0	ဦးတင်မြ	2795	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	10/19/1939	ကုန်သွယ်လယ်ယာ(အငြိမ်းစား)	(၁၀)တန်း	ဗမာ	ဗုဒ္ဓ	အမှတ်-၁၀ရပ်ကွက်	0	ဦးကျော်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်မြခင်	ဗမာ	ဗုဒ္ဓ
8c713a0cdfe95c485e1a8bee0280bb14	ပြည်သူ့လွှတ်တော်	စစ်ကိုင်းတိုင်းဒေသကြီး	ဖောင်းပြင်မဲဆန္ဒနယ်	0	ဦးမောင်ဦး	7288	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	12/22/1939	ပြည်သူ့လွှတ်တော်ကိုယ်စားလှယ်	ဘီအေ(ဝိဇ္ဇာဘွဲ့)	ဗမာ	ဗုဒ္ဓ	အင်ကြင်းမြိုင်ရပ်	1646	ဦးအောင် (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်သန်းသန်း (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
dfaf06e1ed6842aefbafae4186fa8731	ပြည်သူ့လွှတ်တော်	ရခိုင်ပြည်နယ်	စစ်တွေမဲဆန္ဒနယ်	0	ဦးသင်္ခါကျော်	7811	အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ	M	3/10/1940	စစ်တွေခရိုင်ပြန်ကြားရေးနှင့်ပြည်သူ့ဆက်ဆံရေးဦးစီးဌာနစာရေး(အငြိမ်းစား)	H.S.Fအောင်	ရခိုင်	ဗုဒ္ဓ	ရူပမြောက်ရပ်ကွက်	324	ဦးအောင်ထွန်းဦး (ကွယ်လွန်)	ရခိုင်	ဗုဒ္ဓ	ဒေါ်နော်ဇာဖြူ (ကွယ်လွန်)	ရခိုင်	ဗုဒ္ဓ
8c9e2ade8253307b8f0d448af1b18700	ပြည်သူ့လွှတ်တော်	ကချင်ပြည်နယ်	မိုးမောက်မဲဆန္ဒနယ်	0	ဦးသန်းညွန့်	2252	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	3/22/1940	မြို့နယ်ပြည်သူ့ကောင်စီဥက္ကဋ္ဌ/ငှက်ဖျားရောဂါမှူး(ငြိမ်း)	အဋ္ဌမတန်းအောင်(၁၉၅၆)	ဗမာ	ဗုဒ္ဓ	အလင်းကောင်ရပ်ကွက်	0	−	−	−	−	−	−
9c399ae1d46aa4edb19d1292291c8cfa	ပြည်သူ့လွှတ်တော်	ကယားပြည်နယ်	လွိုင်ကော်မဲဆန္ဒနယ်	0	ဦးအောင်သိန်း	809	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	3/22/1940	ထွေ/အုပ် အမှုထမ်း (ငြိမ်း)	H.S.F အောင်	ရှမ်း	ဗုဒ္ဓ	မင်္ဂလာရပ်ကွက်	511	ဦးထွန်း	ရှမ်း	ဗုဒ္ဓ	ဒေါ်နန်းကူ	ရှမ်း	ဗုဒ္ဓ
2115e7b632574a68349368d9126b7ee0	ပြည်သူ့လွှတ်တော်	ကချင်ပြည်နယ်	ချီဖွေမဲဆန္ဒနယ်	0	ဦးလမြာတား	0	လီဆူအမျိုးသားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ(ဒူးလေးပါတီ)	M	4/10/1940	အရောင်းအဝယ်	တန်းမြင့်ကျောင်းထွက်လက်မှတ်ရ(H.S.F)	လီဆူ	ခရစ်ယာန်	မြို့မတောင်ရပ်ကွက်၊ဝိုင်မော်မြို့။	1589	ဦးလာမြာဆာ(ကွယ်လွန်)	လီဆူ	ခရစ်ယာန်	ဒေါ်ဂူမလဲ(ခ)ဒေါ်ခေါ်မာဝူ(ကွယ်လွန်)	လီဆူ	ခရစ်ယာန်
9c8be94f02fab5cbca124537db55bc45	ပြည်သူ့လွှတ်တော်	မကွေးတိုင်းဒေသကြီး	သရက်မြို့နယ်	0	ဦးထွန်းရီ	2955	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	4/29/1940	မြို့နယ်မန်နေဂျာ၊ ပ-ရ-သ-ဖ(ငြိမ်း)	ဝိဇ္ဇာဘွဲ့	ဗမာ	ဗုဒ္ဓ	ဦးဝိစာရရပ်ကွက်	1266	ဦးသိန်းမောင် (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်အေးရင်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
ffe6aa1c5d3712036de9969fb4f75aea	ပြည်သူ့လွှတ်တော်	ကချင်ပြည်နယ်	နောင်မွန်းမဲဆန္ဒနယ်	0	ဦးခေါ်ဒုဒီးတန်	6803	အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ	M	7/5/1940	ကျောင်းဆရာ(ငြိမ်း)	သတ္တမတန်း	ရဝမ်	ခရစ်ယာန်	လေယာဉ်ကွင်းရပ်ကွက်၊ ပူတာအိုမြို့	1053	ဦးခေါ်ဒုအဘိုင်း(ကွယ်လွန်)	ရဝမ်	ခရစ်ယာန်	ဒေါ်ချန်းမေရမ်(ကွယ်လွန်)	ရဝမ်	ခရစ်ယာန်
678d5e286cb631143b51c389f41e1382	ပြည်သူ့လွှတ်တော်	ပဲခူးတိုင်းဒေသကြီး	ညောင်လေးပင်မဲဆန္ဒနယ်	0	ဦးစိုးမြင့်	1172	ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ	M	8/20/1940	စစ်မှုထမ်း (ငြိမ်း)	ဝိဇ္ဇာဘွဲ့	ဗမာ	ဗုဒ္ဓ	မြို့မ(၃) ညောင်လေးပင်၊	190	ဦးစိန်	ဗမာ	ဗုဒ္ဓ	ဒေါ်ခင်သိန်း	ဗမာ	ဗုဒ္ဓ
17d8fc9416b4fd3c657e0caa1f0883a6	ပြည်သူ့လွှတ်တော်	ရှမ်းပြည်နယ်	နမ္မတူမဲဆန္ဒနယ်	0	ဦးမြအောင်	1554	အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ	M	9/14/1940	နိုင်ငံရေးလုပ်ငန်းကိုသာအဓိကဆောင်ရွက်	High School Final အောင်ပြီး	ဗမာ	ဗုဒ္ဓ	ပန်ဟိုက်(၆)ရပ်	0	ဦးဒွေး(ခ)	ဗမာ	ဗုဒ္ဓ	ဒေါ်မမကြီး	ဗမာ	ဗုဒ္ဓ
0d6f8997ffd5320cb885d38c11e0ffdc	ပြည်သူ့လွှတ်တော်	ရှမ်းပြည်နယ်	လွိုင်လင်မဲဆန္ဒနယ်	0	ဦးမြင့်အောင်	7050	တစ်သီးပုဂ္ဂလ	M	10/7/1940	သတင်းစာကိုယ်စားလှယ်	(၁၀)တန်း	မြန်မာ	ဗုဒ္ဓ	အမှတ်(၄)ရပ်ကွက်	952	ဦးရာမင်း (သေဆုံး) မမှတ်မိ	မြန်မာ	ဗုဒ္ဓ	ဒေါ်မှုံ (သေဆုံး)	မြန်မာ	ဗုဒ္ဓ
3caa621bf8480cb15b0e2a776ec9bb69	ပြည်သူ့လွှတ်တော်	မွန်ပြည်နယ်	ချောင်းဆုံမဲဆန္ဒနယ်	0	ဦးလှမောင်(ခ)နိုင်လှမောင်	0	မွန်ဒေသလုံးဆိုင်ရာဒီမိုကရေစီပါတီ	M	10/9/1940	ပြည်သူ့လွှတ်တော်ကိုယ်စားလှယ် ၊ချောင်းဆုံမြို့နယ် 	History School Final အောင်	မွန်	ဗုဒ္ဓ	ရွာလွတ် 	1127	ဦးထယ်	မွန်	ဗုဒ္ဓ	ဒေါ်ငွေလာ	မွန်	ဗုဒ္ဓ
d5284c31d4e6f545d7641034430a3847	ပြည်သူ့လွှတ်တော်	ကချင်ပြည်နယ်	မချမ်းဘောမဲဆန္ဒနယ်	0	ဦးအင်ဖုန်ဆန်း(ခ)အင်ထုဖုန်ဆန်း	0	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	12/24/1940	ထွေ/အုပ်ဝန်ထမ်း(ငြိမ်း) ပြည်သူ့လွှတ်တော်ကိုယ်စားလှယ်	I.Sc၊ B.Sc(A)	ရဝမ်	ခရစ်ယာန်	မချမ်းဘောမြို့၊ရပ်ကွက်(၄)	70	ဦးအင်ထုခေါ့ (ကွယ်လွန်)	-	-	ဒေါ်အဂျွန်နန်(ကွယ်လွန်)	-	-
8cd73eff02f8dc54de28e2637e6f6730	ပြည်သူ့လွှတ်တော်	ဧရာဝတီတိုင်းဒေသကြီး	ဟင်္သာတမဲဆန္ဒနယ်	0	ဦးမန်းသိန်းလွင်	1683	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	3/31/1941	လယ်	နဝမတန်း	ကရင်	ဗုဒ္ဓ	ကြခတ်ကွင်းအုပ်စု၊ တာကွေ့ရွာ	0	ဦးဘမျှင်(ကွယ်လွန်)	ကရင်	ဗုဒ္ဓ	ဒေါ်မြရှိန်(ကွယ်လွန်)	ကရင်	ဗုဒ္ဓ
a98ea99528aa7681e4ea1a4222419290	ပြည်သူ့လွှတ်တော်	စစ်ကိုင်းတိုင်းဒေသကြီး	ကသာမဲဆန္ဒနယ်	0	ဦးတင်ရ	7313	ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ	M	4/4/1941	မူအုပ် (ငြိမ်း)	ဒဿမတန်း	ဗမာ	ဗုဒ္ဓ	သံပုရာ	0	ဦးသန်းတင်	ဗမာ	ဗုဒ္ဓ	ဒေါ်လှထွေး	ဗမာ	ဗုဒ္ဓ
