candidate_id	house	state	constituency_name	constituency_number	full_name	photo_id	party	gender	birthdate	occupation	education	nationality	religion	ward_village	voter_list_number	father	father_nationality	father_religion	mother	mother_nationality	mother_religion
a995290395311a4e317eab918a00eede	အမျိုးသားလွှတ်တော်	တနင်္သာရီ	တနင်္သာရီ	9	ဦးကင်းရှိန်	4859	အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ	M	2/10/1940	ဗွီနိုင်းဆိုင်	တက္ကသိုလ်ဝင်တန်း	ဗမာ	ဗုဒ္ဓ	အမှတ်(၁)ရပ်ကွက်၊မြဝတီလမ်း	264	ဦးလှဆွေ(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်စောသစ်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
b7b2d02b56f2a747a241cc076ebbf9c1	အမျိုးသားလွှတ်တော်	မန္တလေး	မန္တလေး	1	ဦးထွန်းကြည်	826	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	2/13/1940	နယ်ပိုင် (ငြိမ်း)	ဝိဇ္ဇာ (သမိုင်း)	ဗမာ	ဗုဒ္ဓ	ချမ်းမြသာယာ	1651	ဦးမြဂုန်း(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်မြရှင် (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
f668f75b011fcacaa5d181cf613c6887	အမျိုးသားလွှတ်တော်	ကချင်	ကချင်	5	ဦးဇခုန်တိန့်ယိန်း	7463	တစ်သီးပုဂ္ဂလ	M	4/22/1940	ဥက္ကဌ၊ကချင်ပြည်နယ်အထူးဒေသ(၁)၊ထာဝရငြိမ်းချမ်းရေးအဖွဲ့ချုပ်	ဥပစာ(သိပ္ပံ) ဘူမိ	ကချင်၊လချိဒ်(ငေါ့ချန်း)	ခရစ်ယာန်(RC)	ချီဖွေမြို့နယ်၊ပန်ဝါရပ်ကွက်-၃	1	ဦးဇခုန်ချန်းတိန့်(ကွယ်လွန်)	ကချင်၊လချိဒ်(ငေါ့ချန်း)	ခရစ်ယာန်၊(RC)	ဒေါ်လနမ်ခေါနမ်(​ကွယ်လွန်)	ကချင်၊လချိဒ်(ငေါ့ချန်း)	ခရစ်ယာန်၊(RC)
464f0a5f23d69e8effcc59808de3c199	အမျိုးသားလွှတ်တော်	ရန်ကုန်	ရန်ကုန်	11	ဦးကျော်စိန်	4723	အမျိုးသားဒီမိုကရေစီပါတီသစ်	M	2/3/1941	အရောင်းအဝယ်	(၇) တန်း	ဗမာ	ဗုဒ္ဓ	ဆယ်သိန်းရပ်ကွက်၊ သင်္ဃန်းကျွန်း	0	ဦးချမ်းသာ (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်တင့်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
3de9f650442d8eb58141fbabed01e152	အမျိုးသားလွှတ်တော်	ကချင်	ကချင်	5	ဦးဆမားကျော်ဖားနော်	4938	ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ	M	5/17/1941	တောင်သူ	အထက်တန်းကျောင်းထွက်၊ High School Final	ကချင်	ဗုဒ္ဓ	ဧရာရပ်ကွက်၊မြစ်ကြီးနားမြို့	253	ဦးဆမားဒူဝါဆင်ဝါးနောင် (ဝန်ကြီး၊သံအမတ်)(ကွယ်လွန်)	ကချင်	ကချင်ရိုးရာဗုဒ္ဓ	ဒေါ်မရန်ကော့	ကချင်	ကချင်ရိုးရာဗုဒ္ဓ
77b20738c1341cb3551393df045b5742	အမျိုးသားလွှတ်တော်	တနင်္သာရီ	တနင်္သာရီ	2	ဦးမောင်သိန်း	345	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	12/29/1941	ဌာနစိတ်မှူး ကုန်သွယ်ရေး(ငြိမ်း)	ဝိဇ္ဇာနောက်ဆုံးနှစ်	ရခိုင်၊ ဗမာ	ဗုဒ္ဓ	တောင်ဥက္ကလာပ၊ (၁၄/၂)ရပ်ကွက်	3260	ဦးသိန်းဟန်	ဗမာ	ဗုဒ္ဓ	ဒေါ်စိန်ညွန့်	ရခိုင်-ဗမာ	ဗုဒ္ဓ
35e58381180a960d7ab6d72b0054b52d	အမျိုးသားလွှတ်တော်	ဧရာဝတီ	ဧရာဝတီ	1	ဦးခင်မောင်ရင်	1626	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	1/8/1942	ခရီးသွားလုပ်ငန်း (သီဟမှန်လုံ)၊ ပုသိမ်မြို့	အ/မ(၁၀)တန်း	မြန်မာ	ဗုဒ္ဓ	ပုသိမ်မြို့၊ အမှတ်(၅)	2094	ဦးသာဝေ(ကွယ်လွန်)	မြန်မာ	ဗုဒ္ဓ	ဒေါ်အေးတင်(ကွယ်လွန်)	မြန်မာ	ဗုဒ္ဓ
4ee42ef4c110b798c342a1ac2fd18b44	အမျိုးသားလွှတ်တော်	စစ်ကိုင်း	စစ်ကိုင်း	3	ဦးသင်းလှိုင်	5296	ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ	M	2/15/1942	အငြိမ်းစား(၂၀၁၅ဇွန်လတွင်မြစ်ကြီးနားတက္ကသိုလ်ပါမောက္ခချုပ်တာဝန်မှ အငြိမ်းစားယူသည်။)	M.Sc	ဗမာ	ဗုဒ္ဓ	ထန်းကုန်းကျေးရွာ၊ကန့်ဘလူမြို့နယ်	0	ဦးညွန့်(ကွယ်လွန်ပြီး)	ဗမာ	ဗုဒ္ဓ	ဒေါ်အေး(ကွယ်လွန်ပြီး)	ဗမာ	ဗုဒ္ဓ
c45891f8999e34afe4970ce897d9de91	အမျိုးသားလွှတ်တော်	ကရင်	ကရင်	7	ဦးစောထွန်းအောင်မြင့်	3590	ကရင်ပြည်သူ့ပါတီ	M	2/19/1942	အငြိမ်းစား	B.A(D.S.A)၊ MNI(UK)၊ IRCOC၊IRWOC၊ICOC၊ITC(USA)၊GMDSS(SWEDEN)	ကရင်	ခရစ်ယာန်	ရွာကြီးကျေးရွာအုပ်စု	280	ဦးစောဘမောင်(ကွယ်လွန်)	ကရင်	ခရစ်ယာန်	နော်မေရီယန်(ကွယ်လွန်)	ကရင်	ခရစ်ယာန်
a8a3564288907e733a368cbbc859b360	အမျိုးသားလွှတ်တော်	စစ်ကိုင်း	စစ်ကိုင်း	5	ဦးရဲထွဋ်	5298	အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ	M	3/20/1942	စာရေးဆရာ အယ်ဒီတာ	B.Econ	ဗမာ	ဗုဒ္ဓ	ရန်ကုန်တိုင်းဒေသကြီး၊ဒဂုံမြို့သစ် အရှေ့ပိုင်းမြို့နယ်၊ (၉) ရပ်ကွက်	241	ဦးဘချစ် (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်မမလတ်(ခ)ဒေါ်ခင်ထား (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
a10a21ab7467fff0dd5190e5ea2b2083	အမျိုးသားလွှတ်တော်	မကွေး	မကွေး	12	ဦးဖေညို	5031	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	6/21/1942	ထွေအုပ်(ငြိမ်း)	ဟိုက်စကူးဖိုင်နယ်	ဗမာ	ဗုဒ္ဓ	အမှတ်(၁) မြေရပ်ကွက် ၊ ဂန့်ဂေါ်မြို့	81	ဦးဝကျော်	ဗမာ	ဗုဒ္ဓ	ဒေါ်နွားညွန့်	ဗမာ	ဗုဒ္ဓ
ee9ce88f7c61243e6e2976d6ea9ea2d8	အမျိုးသားလွှတ်တော်	ကချင်	ကချင်	9	ဦးဂျိုးဇက်လစေန်ယော်	0	ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ	M	9/4/1942	အလယ်တန်းပြဆရာ(ငြိမ်း)	တက္ကသိုလ်ဝင်တန်း	ကချင်	ခရစ်ယာန်	စီတာပူ	443	ဦးလစေန်နော်(၁၉၄၅ ခုနှစ်သေဆုံး)	ကချင်	ခရိယာန်	ဒေါ်နော်ခရိုင်လု(သေဆုံး)	ကချင် 	ခရစ်ယာန်
4a7b6a91347c2c13c99cf50d6055a322	အမျိုးသားလွှတ်တော်	မကွေး	မကွေး	11	ဦးစန်းမောင်	4775	မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ	M	9/29/1942	အထက်တန်းကျောင်းအုပ်(ငြိမ်း)	B.A ၊ B.Ed	ဗမာ	ဗုဒ္ဓ	-	405	ဦးကျော်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်ကြီးထန် (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
89ecfbc2b2e8525b9169c4fe511df4b1	အမျိုးသားလွှတ်တော်	တနင်္သာရီ	တနင်္သာရီ	1	ဦးထွန်းလွင်	4983	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	12/5/1942	အငြိမ်းစားဝန်ထမ်း	တန်းမြင့်ကျောင်းထွက် (H.S.F) အောင် (၁၉၆၀) 	ဗမာ	ဗုဒ္ဓ	ကျောက်မော်ရပ်	656	ဦးအိုသီး	ဗမာ	ဗုဒ္ဓ	ဒေါ်သီးညွန့်	ဗမာ	ဗုဒ္ဓ
616fa3b36a467a1f33d643094e31fe65	အမျိုးသားလွှတ်တော်	ကချင်	ကချင်	12	ဦးတင်မောင်	4962	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	2/7/1943	တောင်သူ	အဋ္ဌမတန်းအောင်	ဗမာ	ဗုဒ္ဓ	ရွှေကူမြို့အမှတ်(၄)ရပ်ကွက်	2262	ဦးကန်အောင်	ဗမာ	ဗုဒ္ဓ	ဒေါ်သိန်းမေ	ဗမာ	ဗုဒ္ဓ
f4b37de9cb2dd87909585f26abece5e3	အမျိုးသားလွှတ်တော်	ကရင်	ကရင်	1	ဦးနိုင်ထွန်းဖေ	3576	မွန်အမျိုးသားပါတီ	M	2/12/1943	မရှိ	ဝိဇ္ဇာ(အေ) (ဝါ) B.A(A)	မွန်	ဗုဒ္ဓ	ထုံးအိုင်ကျေးရွာ	1280	ဦးဖုန်း(ကွယ်လွန်)	မွန်	ဗုဒ္ဓ	ဒေါ်အုံးမယ်(ကွယ်လွန်)	မွန်	ဗုဒ္ဓ
14afe4bc0452665ec059b1f3ee07c5e4	အမျိုးသားလွှတ်တော်	ရခိုင်	ရခိုင်	10	ဦးအုန်းတင်	7660	တစ်သီးပုဂ္ဂလ	M	10/14/1943	အမျိုးသားလွှတ်တော်ကိုယ်စားလှယ်	B.Sc(Maths)၊ R.L၊ C.A(W-Berlin)	ရခိုင်	ဗုဒ္ဓ	တာမွေကြီး (က-ဂ) ရပ်ကွက်	0	ဦးငပျော့ (ကွယ်လွန်)	ရခိုင်	ဗုဒ္ဓ	ဒေါ်မထုံ (ကွယ်လွန်)	ရခိုင်	ဗုဒ္ဓ
076f5f892d35eddf206705590af1ca85	အမျိုးသားလွှတ်တော်	မန္တလေး	မန္တလေး	5	ဦးဇော်မြင့်ဖေ	950	ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ	M	11/2/1943	အမျိုးသားလွှတ်တော်ကိုယ်စားလှယ် မဲဆန္ဒနယ်မြေ(၅)	B.Sc (R.L)	ဗမာ	ဗုဒ္ဓ	အမှတ် ၈ ရပ်ကွက်	35	ဦးချစ်ဖေ(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်စောရင်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
de76595a8b9db38027c788553ad21064	အမျိုးသားလွှတ်တော်	ရန်ကုန်	ရန်ကုန်	10	ဦးနု	462	ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ	M	11/9/1943	ဒုတိယညွှန်ကြားရေးမှူး(ပညာ)(ငြိမ်း)	B.A Dip(Ed)	ဗမာ	ဗုဒ္ဓ	ပုလဲ(၃)ရပ်ကွက် မင်္ဂလာဒုံမြို့နယ်	0	ဦးထွန်းခိုင်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်လှတင်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
f865856f56146de8268707b034124f84	အမျိုးသားလွှတ်တော်	ကယား	ကယား	1	ဦးပီမောင်စိုး	843	ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ	M	11/15/1943	အမျိုးသားလွှတ်တော်ကိုယ်စားလှယ်	B.A ၊ J Sc	ကယန်း	ခရစ်ယာန်	နောင်ယား(ခ)	348	ဦးပေါလု(ကွယ်လွန်)	ကယန်း	ခရစ်ယာန်	ဒေါ်မာရီယာ(ကွယ်လွန်)	ကယန်း	ခရစ်ယာန်
a651481239aeda17dc401578bbb55256	အမျိုးသားလွှတ်တော်	ရန်ကုန်	ရန်ကုန်	5	ဦးတင်အောင်	4802	အမျိုးသားတိုးတက်ရေးပါတီ	M	12/18/1943	သင်တန်းနည်းပြ၊ ဒု-ညွှန်(ငြိမ်း ကြေး/မြေ)	B.A(မြန်မာစာ)	ဗမာ	ဗုဒ္ဓ	ကမ်းနားအလယ်ရပ်ကွက်၊ အင်းစိန်မြို့နယ်	0	ဦးတင်အေး(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်ကြည်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
1be95167456236e8143ad3d1e9d89024	အမျိုးသားလွှတ်တော်	မန္တလေး	မန္တလေး	3	ဦးတင်မောင်ဝင်း	1020	ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ	M	1/4/1944	စစ်မှုထမ်း(ဒုဗိုလ်မှူးကြီးအငြိမ်းစား)	ဝိဇ္ဇာဘွဲ့(စစ်တက္ကသိုလ်)	ဗမာ	ဗုဒ္ဓ	ပြင်ဦးလွင်မြို့၊ ရကက(၅)	206	ဦးဘမောင် (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်စောရှင်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
316370905cf87d0ccabedfa1f2187b14	အမျိုးသားလွှတ်တော်	မကွေး	မကွေး	4	ဦးခင်ဇော်	4826	ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ	M	4/10/1944	ပြည်ထောင်စုဒုတိယဝန်ကြီး	BE(Civil)	ဗမာ	ဗုဒ္ဓ	ညောင်ပင်လှကျေးရွာ၊တောင်တွင်းကြီးမြို့	0	ဦးဖွေး(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်ထွေးကြည် (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
8a8d3eb25707e65f08badad666b88530	အမျိုးသားလွှတ်တော်	ကရင်	ကရင်	8	ဦးဗိုလ်စိန်	3591	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	5/13/1944	အငြိမ်းစား	တက္ကသိုလ်ဝင်အောင်၊ H.A အောင်	မွန်	ဗုဒ္ဓ	-	0	ဦးဘလှိုင် (ကွယ်လွန်)	မွန်	ဗုဒ္ဓ	ဒေါ်ဖွား (ကွယ်လွန်)	မွန်	ဗုဒ္ဓ
c4a660e8ebdf970e7b009b530d786902	အမျိုးသားလွှတ်တော်	ပဲခူး	ပဲခူး	6	ဦးမျိုးညွန့်	6245	ဒီမိုကရေစီနှင့်ငြိမ်းချမ်းရေးပါတီ	M	5/25/1944	ရှေ့နေ၊ ဥပဒေအတိုင်ပင်ခံ	B.A.,R.L., D.B.L., D.M.L., D.I.L., M.P.A	ဗမာ	ဗုဒ္ဓ	မကျည်းတန်းတောင်/အရှေ့ရပ်ကွက်	906	ဦးထွန်းရှိန် (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်အုန်းရွှေ (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
ad0e88c098364815bf4524d3cacc5b74	အမျိုးသားလွှတ်တော်	ရှမ်း	ရှမ်း	4	ဦးစိုင်းအုန်းကျော်	6178	ရှမ်းတိုင်းရင်းသားများဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ	M	6/4/1944	ကုန်သည်	B.Sc (Phy)	ရှမ်း	ဗုဒ္ဓ	၂/၂၀၄(က)အောင်ဆန်းလမ်း၊၂ရပ်ကွက်၊ကျောက်မဲမြို့	0	ဦးစောစိန်	ရှမ်း	ဗုဒ္ဓ	မချမ်းစံ	ရှမ်း	ဗုဒ္ဓ
15206a52f08c035b541cdb71f22e47dd	အမျိုးသားလွှတ်တော်	ချင်း	ချင်း	5	ဦးဒမ်ခေါ်နဏ်း	0	ချင်းအမျိုးသားဒီမိုကရက်တစ်ပါတီ	M	7/27/1944	လ/ထ ညွန်မှူး အား/ကာ(အငြိမ်းစား)	BA(B),M.A(Th), M.Div, D min	ချင်း	ခရစ်ယာန်	မြို့မရပ်ကွက်	0	ဦးလျန်းဂိုး (ကွယ်လွန်)	ချင်း	ခရစ်ယာန်	ဒေါ်ဝုန်ဒစ္စန်း (ကွယ်လွန်)	ချင်း	ခရစ်ယာန်
72e375d1406feb8c8149b4b00aa2ceb2	အမျိုးသားလွှတ်တော်	မကွေး	မကွေး	9	ဦးအောင်သောင်း	0	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	9/20/1944	ပင်စင်စား၊ ကုန်သွယ်လယ်ယာ	H.S.F အောင် (တန်းမြင့်ကျောင်းထွက်လက်မှတ်ရ စာမေးပွဲ)	ဗမာ	ဗုဒ္ဓ	အမှတ်(၁၅)ရပ်ကွက်	3704	ဦးတင်	ဗမာ	ဗုဒ္ဓ	ဒေါ်ချစ်နွယ်	ဗမာ	ဗုဒ္ဓ
d3d1a62823e89efe26f9461863dd78fd	အမျိုးသားလွှတ်တော်	ရခိုင်	ရခိုင်	1	ဦးသာစံ	7825	အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ	M	1/12/1945	-	B.Sc၊ H.G.P၊ R.L	ရခိုင်	ဗုဒ္ဓ	မင်းတံရပ်ကွက်	0	ဦးကျော်မြ (ကွယ်လွန်)	ရခိုင်	ဗုဒ္ဓ	ဒေါ်စောမေ (ကွယ်လွန်)	ရခိုင်	ဗုဒ္ဓ
bf011b11b129ca07037e3942cce98a4a	အမျိုးသားလွှတ်တော်	ကချင်	ကချင်	2	ဦးလနန်ဘောက်	4933	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	2/8/1945	အငြိမ်းစား(ဗဟိုအလုပ်အမှုဆောင်ကော်မတီဝင်၊တစညပါတီ)	ဘီအေ(အထွေထွေ)	ကချင်(ဂျိန်းဖော)	ခရစ်ယာန်	ရန်ကြီးအောင်ရပ်ကွက်	260	ဦးလနန်လ	ကချင်(ဂျိန်းဖော)	ခရစ်ယာန်	ဒေါ်ဂျန်မော်လုထွယ်(ကွယ်လွန်)	ကချင်(ဇိုင်ဝါး)	ခရစ်ယာန်
b27591ea98ddfa3867bae0455906d417	အမျိုးသားလွှတ်တော်	ကယား	ကယား	2	ဦးကျော်လှိုင်လေး	849	တစ်သီးပုဂ္ဂလ	M	3/20/1945	သမဝါယမဝန်ထမ်း အဆင့်(၅) အငြိမ်းစား	B.A(Law)၊ LL.B	ရှမ်း	ဗုဒ္ဓ	ဒေါဥခူရပ်ကွက်၊ အုပ်စု(၁)	2722	ဦးနိုင်(ကွယ်လွန်ပြီး)	ရှမ်း-အင်း	ဗုဒ္ဓ	ဒေါ်လှကြည်(ကွယ်လွန်ပြီး)	ရှမ်း	ဗုဒ္ဓ
43f691931e8c9d151d5c9e2e7b933d46	အမျိုးသားလွှတ်တော်	ရန်ကုန်	ရန်ကုန်	8	ဦးမြသိန်း	4847	တစ်သီးပုဂ္ဂလ	M	4/17/1945	ရာဘာခြံလုပ်ငန်း	ဥပဒေဘွဲ့ရ (LL.B) ၊ တက္ကသိုလ်စာပေးစာယူ (ရန်ကုန်မြို့ )	မြန်မာ	ဗုဒ္ဓ	ကျွန်းတောရပ်ကွက်	1386	ဦးမောင်တင် (ကွယ်လွန်)	မြန်မာ	ဗုဒ္ဓ	ဒေါ်ကြေးမှုံ(ကွယ်လွန်)	မြန်မာ	ဗုဒ္ဓ
