candidate_id,mpid,house,state,constituency_name,constituency_number,full_name,photo_url,party,gender,birthdate,occupation,education,nationality,religion,ward_village,father,father_nationality,father_religion,mother,mother_nationality,mother_religion,votes
a995290395311a4e317eab918a00eede,,အမျိုးသားလွှတ်တော်,တနင်္သာရီ,တနင်္သာရီ,9,ဦးကင်းရှိန်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_C_20150825_434.jpg,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,M,2/9/1940,ဗွီနိုင်းဆိုင်,တက္ကသိုလ်ဝင်တန်း,ဗမာ,ဗုဒ္ဓ,အမှတ်(၁)ရပ်ကွက်၊မြဝတီလမ်း,ဦးလှဆွေ(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်စောသစ်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
b7b2d02b56f2a747a241cc076ebbf9c1,,အမျိုးသားလွှတ်တော်,မန္တလေး,မန္တလေး,1,ဦးထွန်းကြည်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150817_0018.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,2/12/1940,နယ်ပိုင် (ငြိမ်း),ဝိဇ္ဇာ (သမိုင်း),ဗမာ,ဗုဒ္ဓ,ချမ်းမြသာယာ,ဦးမြဂုန်း(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်မြရှင် (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
f668f75b011fcacaa5d181cf613c6887,UPMP-01-0045,အမျိုးသားလွှတ်တော်,ကချင်,ကချင်,5,ဦးဇခုန်တိန့်ယိန်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan_E_20150831_114.jpg,,M,4/21/1940,ဥက္ကဌ၊ကချင်ပြည်နယ်အထူးဒေသ(၁)၊ထာဝရငြိမ်းချမ်းရေးအဖွဲ့ချုပ်,ဥပစာ(သိပ္ပံ) ဘူမိ,ကချင်၊လချိဒ်(ငေါ့ချန်း),ခရစ်ယာန်(RC),ချီဖွေမြို့နယ်၊ပန်ဝါရပ်ကွက်-၃,ဦးဇခုန်ချန်းတိန့်(ကွယ်လွန်),ကချင်၊လချိဒ်(ငေါ့ချန်း),ခရစ်ယာန်၊(RC),ဒေါ်လနမ်ခေါနမ်(​ကွယ်လွန်),ကချင်၊လချိဒ်(ငေါ့ချန်း),ခရစ်ယာန်၊(RC),-1
464f0a5f23d69e8effcc59808de3c199,,အမျိုးသားလွှတ်တော်,ရန်ကုန်,ရန်ကုန်,11,ဦးကျော်စိန်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_A_20150825_0013.jpg,အမျိုးသားဒီမိုကရေစီပါတီသစ် ပါတီ,M,2/2/1941,အရောင်းအဝယ်,(၇) တန်း,ဗမာ,ဗုဒ္ဓ,ဆယ်သိန်းရပ်ကွက်၊ သင်္ဃန်းကျွန်း,ဦးချမ်းသာ (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်တင့်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
3de9f650442d8eb58141fbabed01e152,,အမျိုးသားလွှတ်တော်,ကချင်,ကချင်,5,ဦးဆမားကျော်ဖားနော်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_D_20150825_0018.jpg,ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ,M,5/16/1941,တောင်သူ,အထက်တန်းကျောင်းထွက်၊ High School Final,ကချင်,ဗုဒ္ဓ,ဧရာရပ်ကွက်၊မြစ်ကြီးနားမြို့,ဦးဆမားဒူဝါဆင်ဝါးနောင် (ဝန်ကြီး၊သံအမတ်)(ကွယ်လွန်),ကချင်,ကချင်ရိုးရာဗုဒ္ဓ,ဒေါ်မရန်ကော့,ကချင်,ကချင်ရိုးရာဗုဒ္ဓ,-1
77b20738c1341cb3551393df045b5742,,အမျိုးသားလွှတ်တော်,တနင်္သာရီ,တနင်္သာရီ,2,ဦးမောင်သိန်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan_C_20150827_011.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,8/1/1948,ဥယျာဉ်,နဝမတန်း,ဗမာ,ဗုဒ္ဓ,သဗျာကျေးရွာ,ဦးအောင်မြ (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်ထွန်းမေ(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
35e58381180a960d7ab6d72b0054b52d,,အမျိုးသားလွှတ်တော်,ဧရာဝတီ,ဧရာဝတီ,1,ဦးခင်မောင်ရင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan__C_0465.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,1/7/1942,ခရီးသွားလုပ်ငန်း (သီဟမှန်လုံ)၊ ပုသိမ်မြို့,အ/မ(၁၀)တန်း,မြန်မာ,ဗုဒ္ဓ,ပုသိမ်မြို့၊ အမှတ်(၅),ဦးသာဝေ(ကွယ်လွန်),မြန်မာ,ဗုဒ္ဓ,ဒေါ်အေးတင်(ကွယ်လွန်),မြန်မာ,ဗုဒ္ဓ,-1
4ee42ef4c110b798c342a1ac2fd18b44,,အမျိုးသားလွှတ်တော်,စစ်ကိုင်း,စစ်ကိုင်း,3,ဦးသင်းလှိုင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150826_324.jpg,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,M,2/14/1942,အငြိမ်းစား(၂၀၁၅ဇွန်လတွင်မြစ်ကြီးနားတက္ကသိုလ်ပါမောက္ခချုပ်တာဝန်မှ အငြိမ်းစားယူသည်။),M.Sc,ဗမာ,ဗုဒ္ဓ,ထန်းကုန်းကျေးရွာ၊ကန့်ဘလူမြို့နယ်,ဦးညွန့်(ကွယ်လွန်ပြီး),ဗမာ,ဗုဒ္ဓ,ဒေါ်အေး(ကွယ်လွန်ပြီး),ဗမာ,ဗုဒ္ဓ,-1
c45891f8999e34afe4970ce897d9de91,,အမျိုးသားလွှတ်တော်,ကရင်,ကရင်,7,ဦးစောထွန်းအောင်မြင့်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_A_20150824_0237.jpg,ကရင်ပြည်သူ့ပါတီ,M,2/18/1942,အငြိမ်းစား,B.A(D.S.A)၊ MNI(UK)၊ IRCOC၊IRWOC၊ICOC၊ITC(USA)၊GMDSS(SWEDEN),ကရင်,ခရစ်ယာန်,ရွာကြီးကျေးရွာအုပ်စု,ဦးစောဘမောင်(ကွယ်လွန်),ကရင်,ခရစ်ယာန်,နော်မေရီယန်(ကွယ်လွန်),ကရင်,ခရစ်ယာန်,-1
a8a3564288907e733a368cbbc859b360,,အမျိုးသားလွှတ်တော်,စစ်ကိုင်း,စစ်ကိုင်း,5,ဦးရဲထွဋ်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150826_332.jpg,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,M,3/19/1942,စာရေးဆရာ အယ်ဒီတာ,B.Econ,ဗမာ,ဗုဒ္ဓ,ရန်ကုန်တိုင်းဒေသကြီး၊ဒဂုံမြို့သစ် အရှေ့ပိုင်းမြို့နယ်၊ (၉) ရပ်ကွက်,ဦးဘချစ် (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်မမလတ်(ခ)ဒေါ်ခင်ထား (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
a10a21ab7467fff0dd5190e5ea2b2083,,အမျိုးသားလွှတ်တော်,မကွေး,မကွေး,12,ဦးဖေညို,https://storage.googleapis.com/staticassets/candidate-photos/Scan_D_20150825_0117.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,6/20/1942,ထွေအုပ်(ငြိမ်း),ဟိုက်စကူးဖိုင်နယ်,ဗမာ,ဗုဒ္ဓ,အမှတ်(၁) မြေရပ်ကွက် ၊ ဂန့်ဂေါ်မြို့,ဦးဝကျော်,ဗမာ,ဗုဒ္ဓ,ဒေါ်နွားညွန့်,ဗမာ,ဗုဒ္ဓ,-1
ee9ce88f7c61243e6e2976d6ea9ea2d8,,အမျိုးသားလွှတ်တော်,ကချင်,ကချင်,9,ဦးဂျိုးဇက်လစေန်ယော်,0,ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ,M,9/3/1942,အလယ်တန်းပြဆရာ(ငြိမ်း),တက္ကသိုလ်ဝင်တန်း,ကချင်,ခရစ်ယာန်,စီတာပူ,ဦးလစေန်နော်(၁၉၄၅ ခုနှစ်သေဆုံး),ကချင်,ခရိယာန်,ဒေါ်နော်ခရိုင်လု(သေဆုံး),ကချင် ,ခရစ်ယာန်,-1
4a7b6a91347c2c13c99cf50d6055a322,,အမျိုးသားလွှတ်တော်,မကွေး,မကွေး,11,ဦးစန်းမောင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_A_20150825_0068.jpg,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,M,9/28/1942,အထက်တန်းကျောင်းအုပ်(ငြိမ်း),B.A ၊ B.Ed,ဗမာ,ဗုဒ္ဓ,-,ဦးကျော်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်ကြီးထန် (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
89ecfbc2b2e8525b9169c4fe511df4b1,,အမျိုးသားလွှတ်တော်,တနင်္သာရီ,တနင်္သာရီ,1,ဦးထွန်းလွင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_D_20150825_0069.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,12/4/1942,အငြိမ်းစားဝန်ထမ်း,တန်းမြင့်ကျောင်းထွက် (H.S.F) အောင် (၁၉၆၀) ,ဗမာ,ဗုဒ္ဓ,ကျောက်မော်ရပ်,ဦးအိုသီး,ဗမာ,ဗုဒ္ဓ,ဒေါ်သီးညွန့်,ဗမာ,ဗုဒ္ဓ,-1
616fa3b36a467a1f33d643094e31fe65,,အမျိုးသားလွှတ်တော်,ကချင်,ကချင်,12,ဦးတင်မောင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_D_20150825_0048.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,2/6/1943,တောင်သူ,အဋ္ဌမတန်းအောင်,ဗမာ,ဗုဒ္ဓ,ရွှေကူမြို့အမှတ်(၄)ရပ်ကွက်,ဦးကန်အောင်,ဗမာ,ဗုဒ္ဓ,ဒေါ်သိန်းမေ,ဗမာ,ဗုဒ္ဓ,-1
f4b37de9cb2dd87909585f26abece5e3,,အမျိုးသားလွှတ်တော်,ကရင်,ကရင်,1,ဦးနိုင်ထွန်းဖေ,https://storage.googleapis.com/staticassets/candidate-photos/Scan_A_20150824_0226.jpg,မွန်အမျိုးသားပါတီ,M,2/11/1943,မရှိ,ဝိဇ္ဇာ(အေ) (ဝါ) B.A(A),မွန်,ဗုဒ္ဓ,ထုံးအိုင်ကျေးရွာ,ဦးဖုန်း(ကွယ်လွန်),မွန်,ဗုဒ္ဓ,ဒေါ်အုံးမယ်(ကွယ်လွန်),မွန်,ဗုဒ္ဓ,-1
14afe4bc0452665ec059b1f3ee07c5e4,UPMP-01-0113,အမျိုးသားလွှတ်တော်,ရခိုင်,ရခိုင်,10,ဦးအုန်းတင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_D_20150901_0023.jpg,,M,10/13/1943,အမျိုးသားလွှတ်တော်ကိုယ်စားလှယ်,B.Sc(Maths)၊ R.L၊ C.A(W-Berlin),ရခိုင်,ဗုဒ္ဓ,တာမွေကြီး (က-ဂ) ရပ်ကွက်,ဦးငပျော့ (ကွယ်လွန်),ရခိုင်,ဗုဒ္ဓ,ဒေါ်မထုံ (ကွယ်လွန်),ရခိုင်,ဗုဒ္ဓ,-1
076f5f892d35eddf206705590af1ca85,UPMP-01-0095,အမျိုးသားလွှတ်တော်,မန္တလေး,မန္တလေး,5,ဦးဇော်မြင့်ဖေ,https://storage.googleapis.com/staticassets/candidate-photos/Scan__C_0110.jpg,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,M,11/1/1943,အမျိုးသားလွှတ်တော်ကိုယ်စားလှယ် မဲဆန္ဒနယ်မြေ(၅),B.Sc (R.L),ဗမာ,ဗုဒ္ဓ,အမှတ် ၈ ရပ်ကွက်,ဦးချစ်ဖေ(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်စောရင်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
de76595a8b9db38027c788553ad21064,UPMP-01-0164,အမျိုးသားလွှတ်တော်,ရန်ကုန်,ရန်ကုန်,10,ဦးနု,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150814_0003.jpg,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,M,11/8/1943,ဒုတိယညွှန်ကြားရေးမှူး(ပညာ)(ငြိမ်း),B.A Dip(Ed),ဗမာ,ဗုဒ္ဓ,ပုလဲ(၃)ရပ်ကွက် မင်္ဂလာဒုံမြို့နယ်,ဦးထွန်းခိုင်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်လှတင်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
f865856f56146de8268707b034124f84,UPMP-01-0051,အမျိုးသားလွှတ်တော်,ကယား,ကယား,1,ဦးပီမောင်စိုး,https://storage.googleapis.com/staticassets/candidate-photos/Scan__C_0004.jpg,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,M,11/14/1943,အမျိုးသားလွှတ်တော်ကိုယ်စားလှယ်,B.A ၊ J Sc,ကယန်း,ခရစ်ယာန်,နောင်ယား(ခ),ဦးပေါလု(ကွယ်လွန်),ကယန်း,ခရစ်ယာန်,ဒေါ်မာရီယာ(ကွယ်လွန်),ကယန်း,ခရစ်ယာန်,-1
a651481239aeda17dc401578bbb55256,,အမျိုးသားလွှတ်တော်,ရန်ကုန်,ရန်ကုန်,5,ဦးတင်အောင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150825_249.jpg,အမျိုးသားတိုးတက်ရေးပါတီ,M,12/17/1943,သင်တန်းနည်းပြ၊ ဒု-ညွှန်(ငြိမ်း ကြေး/မြေ),B.A(မြန်မာစာ),ဗမာ,ဗုဒ္ဓ,ကမ်းနားအလယ်ရပ်ကွက်၊ အင်းစိန်မြို့နယ်,ဦးတင်အေး(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်ကြည်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
1be95167456236e8143ad3d1e9d89024,UPMP-01-0093,အမျိုးသားလွှတ်တော်,မန္တလေး,မန္တလေး,3,ဦးတင်မောင်ဝင်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan__C_0175.jpg,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,M,1/3/1944,စစ်မှုထမ်း(ဒုဗိုလ်မှူးကြီးအငြိမ်းစား),ဝိဇ္ဇာဘွဲ့(စစ်တက္ကသိုလ်),ဗမာ,ဗုဒ္ဓ,ပြင်ဦးလွင်မြို့၊ ရကက(၅),ဦးဘမောင် (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်စောရှင်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
316370905cf87d0ccabedfa1f2187b14,UPMP-01-0081,အမျိုးသားလွှတ်တော်,မကွေး,မကွေး,4,ဦးခင်ဇော်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150825_270.jpg,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,M,4/9/1944,ပြည်ထောင်စုဒုတိယဝန်ကြီး,BE(Civil),ဗမာ,ဗုဒ္ဓ,ညောင်ပင်လှကျေးရွာ၊တောင်တွင်းကြီးမြို့,ဦးဖွေး(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်ထွေးကြည် (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
8a8d3eb25707e65f08badad666b88530,,အမျိုးသားလွှတ်တော်,ကရင်,ကရင်,8,ဦးဗိုလ်စိန်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_A_20150824_0238.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,5/12/1944,အငြိမ်းစား,တက္ကသိုလ်ဝင်အောင်၊ H.A အောင်,မွန်,ဗုဒ္ဓ,-,ဦးဘလှိုင် (ကွယ်လွန်),မွန်,ဗုဒ္ဓ,ဒေါ်ဖွား (ကွယ်လွန်),မွန်,ဗုဒ္ဓ,-1
c4a660e8ebdf970e7b009b530d786902,,အမျိုးသားလွှတ်တော်,ပဲခူး,ပဲခူး,6,ဦးမျိုးညွန့်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150828_112.jpg,ဒီမိုကရေစီနှင့်ငြိမ်းချမ်းရေးပါတီ,M,5/24/1944,ရှေ့နေ၊ ဥပဒေအတိုင်ပင်ခံ,"B.A.,R.L., D.B.L., D.M.L., D.I.L., M.P.A",ဗမာ,ဗုဒ္ဓ,မကျည်းတန်းတောင်/အရှေ့ရပ်ကွက်,ဦးထွန်းရှိန် (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်အုန်းရွှေ (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
ad0e88c098364815bf4524d3cacc5b74,,အမျိုးသားလွှတ်တော်,ရှမ်း,ရှမ်း,4,ဦးစိုင်းအုန်းကျော်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150828_045.jpg,ရှမ်းတိုင်းရင်းသားများဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,M,6/3/1944,ကုန်သည်,B.Sc (Phy),ရှမ်း,ဗုဒ္ဓ,၂/၂၀၄(က)အောင်ဆန်းလမ်း၊၂ရပ်ကွက်၊ကျောက်မဲမြို့,ဦးစောစိန်,ရှမ်း,ဗုဒ္ဓ,မချမ်းစံ,ရှမ်း,ဗုဒ္ဓ,-1
15206a52f08c035b541cdb71f22e47dd,,အမျိုးသားလွှတ်တော်,ချင်း,ချင်း,5,ဦးဒမ်ခေါ်နဏ်း,0,ချင်းအမျိုးသားဒီမိုကရက်တစ်ပါတီ,M,7/26/1944,လ/ထ ညွန်မှူး အား/ကာ(အငြိမ်းစား),"BA(B),M.A(Th), M.Div, D min",ချင်း,ခရစ်ယာန်,မြို့မရပ်ကွက်,ဦးလျန်းဂိုး (ကွယ်လွန်),ချင်း,ခရစ်ယာန်,ဒေါ်ဝုန်ဒစ္စန်း (ကွယ်လွန်),ချင်း,ခရစ်ယာန်,-1
72e375d1406feb8c8149b4b00aa2ceb2,,အမျိုးသားလွှတ်တော်,မကွေး,မကွေး,9,ဦးအောင်သောင်း,0,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,9/19/1944,ပင်စင်စား၊ ကုန်သွယ်လယ်ယာ,H.S.F အောင် (တန်းမြင့်ကျောင်းထွက်လက်မှတ်ရ စာမေးပွဲ),ဗမာ,ဗုဒ္ဓ,အမှတ်(၁၅)ရပ်ကွက်,ဦးတင်,ဗမာ,ဗုဒ္ဓ,ဒေါ်ချစ်နွယ်,ဗမာ,ဗုဒ္ဓ,-1
