candidate_id,mpid,house,state,constituency_name,constituency_number,full_name,photo_url,party,gender,birthdate,occupation,education,nationality,religion,ward_village,father,father_nationality,father_religion,mother,mother_nationality,mother_religion,votes
3d8540ed24f0690f830607bdf7c56c54,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ပဲခူးတိုင်းဒေသကြီး,ကရင်တိုင်းရင်းသားလူမျိုး,0,ဦးစောဂျူဘလီစံလှ,https://storage.googleapis.com/staticassets/candidate-photos/Scan_A_20150818_0129.jpg,ကရင်ပြည်သူ့ပါတီ,M,2/18/1937,ဝန်ကြီး၊ ကရင်တိုင်းရင်းသားရေးရာဝန်ကြီးဌာန။,ဝိဇ္ဇာ(ဂုဏ်ထူး) စီမံခန့်ခွဲရေး,ကရင်,ခရစ်ယာန်,ပဲခူးမြို့နယ် အမှတ်(၃)ရပ်ကွက်,ဦးဘာဘီစံလှ(ကွယ်လွန်),ကရင်,ခရစ်ယာန်,နောရွှေပိုးလာ(ကွယ်လွန်),ကရင်,ခရစ်ယာန်,-1
3474490dbe58556a5ed36e9fb138c1dd,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,မန္တလေးတိုင်းဒေသကြီး,ရှမ်းတိုင်းရင်းသားလူမျိုး,0,ဦးစိုင်းမောင်လှ,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150817_0013.jpg,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,M,6/5/1937,အငြိမ်းစား (ဒု-ညွှန်ကြားရေးမှူး/ထွေအုပ်ဦးစီးဌာန),ဝိဇ္ဇာ(က),ရှမ်း,ဗုဒ္ဓ,ချမ်းမြသာစည်,ဦးခမ်းလှိုင်  (ကွယ်လွန်),ရှမ်း,ဗုဒ္ဓ,ပါ့ခမ်းလှိုင်း (ကွယ်လွန်),ရှမ်း,ဗုဒ္ဓ,-1
c90cdc24c71ac770f78b3dd9e79aac33,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ရှမ်းပြည်နယ်,ကွတ်ခိုင်မဲဆန္ဒနယ်,1,ဦးစိုင်းသိန်းမောင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_D_20150831_0035.jpg,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,M,9/9/1937,လက်ထောက်မန်နေဂျာစိုက်ပျိုးရေးဌာန (အငြိမ်းစား),စိုက်ပျိုးရေးဒီပလိုမာ (SAI ပျဉ်မနား ၁၉၆၂),ရှမ်း,ဗုဒ္ဓ,ရပ်ကွက်(၈)၊ကွတ်ခိုင်မြို့,ဦးကျန် (ကွယ်လွန်),ရှမ်း,ဗုဒ္ဓ,ဒေါ်မြစိန် (ကွယ်လွန်),ရှမ်း,ဗုဒ္ဓ,-1
bde5326dfb07620b3fbf85cfac2433b5,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ရခိုင်ပြည်နယ်,ကျောက်ဖြူမဲဆန္ဒနယ်,2,ဦးတင်ဖေ,https://storage.googleapis.com/staticassets/candidate-photos/Scan_D_20150901_0006.jpg,,M,10/13/1937,ပြည်နယ်လွှတ်တော်ကိုယ်စားလှယ်,၁၀ တန်း,ရခိုင်,ဗုဒ္ဓ,အနောက်ပိုင်းရပ်ကွက်,ဦးဖိုးအေး (ကွယ်လွန်),ရခိုင်,ဗုဒ္ဓ,ဒေါ်ရွှေဆင် (ကွယ်လွန်),ရခိုင်,ဗုဒ္ဓ,-1
a45d82425846ca8cec3d9f4b7a4d8ee7,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,မွန်ပြည်နယ်,သထုံမဲဆန္ဒနယ်,1,ဦးသောင်းရွှေ,https://storage.googleapis.com/staticassets/candidate-photos/Scan_D_20150824_0047.jpg,၈၈ မျိုးဆက်ဒီမိုကရေစီပါတီ,M,1/31/1938,ဦးစီးမှူး(သ/မ-ငြိမ်း),(၁၀)တန်းအောင်,ဗမာ,ဗုဒ္ဓ,လိပ်အင်းရပ်ကွက်,ဦးအုံးဖေ(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်ဖွားခင်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
52c47aa8b58d2218725a72f33d32cd7f,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ရှမ်းပြည်နယ်,တောင်ကြီးမဲဆန္ဒနယ်,2,ဦးဖေသိန်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan__C_0589.jpg,,M,7/15/1938,ပြည်နယ်အုပ်ချုပ်ရေးမှူး(ငြိမ်း),B.A၊ H.G.P၊ R.L,မြန်မာ,ဗုဒ္ဓ,မြို့မရပ်ကွက်,ဦးသာကျော်(ကွယ်လွန်),မြန်မာ,ဗုဒ္ဓ,ဒေါ်လေး(ကွယ်လွန်),မြန်မာ,ဗုဒ္ဓ,-1
ad812ee0780c42ed91b885efad5e2a74,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,မွန်ပြည်နယ်,ပအိုဝ်းတိုင်းရင်းသားလူမျိုး,0,ဦးခွန်စိန်မောင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150824_024.jpg,,M,8/12/1938,မွန်ပြည်နယ်လုပ်ငန်းစစ်ဆေးရေးအဖွဲ့ဝင်(အငြိမ်းစား),နဝမတန်း,ပအိုဝ်း,ဗုဒ္ဓ,နောင်ကုလားကျေးရွာအုပ်စု,ဦးအောင်ရွှေ,ပအိုဝ်း,ဗုဒ္ဓ,ဒေါ်မကြံ,ပအိုဝ်း,ဗုဒ္ဓ,-1
2bd09061059c70e7ace44d573a18cb1c,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ရခိုင်ပြည်နယ်,ဂွမဲဆန္ဒနယ်,2,ဦးဖြိုးမောင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_D_20150901_0095.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,1/29/1939,အလယ်တန်းကျောင်းအုပ်(အငြိမ်းစား),B.A၊ Dip in De,ရခိုင်,ဗုဒ္ဓ,-,ဦးဖိုးနှံ,ရခိုင်,ဗုဒ္ဓ,ဒေါ်မယ်အုံ,ရခိုင်,ဗုဒ္ဓ,-1
14f47e8c47c1e2b8dfca4e6fabd27d45,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ရှမ်းပြည်နယ်,မိုင်းတုံမဲဆန္ဒနယ်,1,ဦးကျော်ခင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_E_20150826_374.jpg,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,M,5/4/1939,နိုင်ငံရေးသမား,သိပ္ပံဘွဲ့,ဗမာ,ဗုဒ္ဓ,နောင်ပါရင်ရပ်ကွက်,ဦးညွန့်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်စိန်တင် (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
19c6a34b4493deb699fd677b865a5343,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,စစ်ကိုင်းတိုင်းဒေသကြီး,မြောင်မဲဆန္ဒနယ်,2,ဦးကျော်သန်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan_C_20150826_150.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,6/12/1939,အငြိမ်းစား,ဝိဇ္ဇာဘွဲ့,ဗမာ,ဗုဒ္ဓ,တောင်ရပ်ကွက်,ဦးအောင်သာ(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်လှရင်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
f99a30b56106b564b67161c24d28aafa,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,မကွေးတိုင်းဒေသကြီး,ဆောမဲဆန္ဒနယ်,2,ဦးဝင်းဖေ,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150824_146.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,8/1/1939,ဝန်ကြီး၊ မကွေးတိုင်းဒေသကြီးအစိုးရအဖွဲ့,၁၀တန်း,ဗမာ,ဗုဒ္ဓ,အမှတ်(၃)ရပ်ကွက်၊ ကျောက်ထုမြို့,ဦးလှမောင်,ဗမာ,ဗုဒ္ဓ,ဒေါ်အေးညွန့်,ဗမာ,ဗုဒ္ဓ,-1
a9f7107e471cbbc774da3d25f9af75c7,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ရခိုင်ပြည်နယ်,အမ်းမဲဆန္ဒနယ်,2,ဦးအောင်ငြိမ်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan_A_20150813_0002.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,11/5/1939,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီကော်မတီဝင်,၈တန်းအောင်,ရခိုင်,ဗုဒ္ဓ,လေယာဉ်ကွင်းရပ်ကွက်,ဦးမဲကြီး(ကွယ်လွန်),ရခိုင်,ဗုဒ္ဓ,ဒေါ်စိန်အင်း(ကွယ်လွန်),ရခိုင်,ဗုဒ္ဓ,-1
238f39606e4239fbb0ba4c561c41902b,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ဧရာဝတီတိုင်းဒေသကြီး,ကရင်တိုင်းရင်းသားလူမျိုး,0,မန်းသန်းရွှေ,https://storage.googleapis.com/staticassets/candidate-photos/Scan_A_20150819_0002.jpg,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,M,12/11/1939,ကရင်တိုင်းရင်းသားရေးရာဝန်ကြီး,တက္ကသိုလ်ဝင်တန်းအောင်,ကရင်,ခရစ်ယာန်,(၁၅)ရပ်ကွက်၊ ပုသိမ်မြို့,မန်းမောင်စန် (ကွယ်လွန်),ကရင်,ခရစ်ယာန်,နန့်အုန်းညွန့်  (ကွယ်လွန်),ကရင်,ခရစ်ယာန်,-1
581734896453aff37435c5fd3a885f72,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,မကွေးတိုင်းဒေသကြီး,ရေစကြိုမဲဆန္ဒနယ်,2,ဦးမြင့်သိန်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan_D_20150824_0172.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,12/13/1939,တောင်သူ,သတ္တမတန်း,ဗမာ,ဗုဒ္ဓ,ကန့်ဒေါင့်ကျေးရွာအုပ်စု,ဦးဘိုးထွား,ဗမာ,ဗုဒ္ဓ,ဒေါ်အုံးရှင်,ဗမာ,ဗုဒ္ဓ,-1
f6d0480d9e0978df5e3ae747f5489f90,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ရှမ်းပြည်နယ်,တောင်ကြီးမဲဆန္ဒနယ်,2,ဒေါက်တာဦးချစ်ရီ,0,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,M,1/16/1940,နား၊နှာခေါင်း၊လည်ချောင်းအထူးကုဆရာဝန်ကြီး(ငြိမ်း),M.B.B.S ၊ D.L.O,အင်းသား,ဗုဒ္ဓ,ညောင်ရွှေတောင်ကုန်း,ဦးဘိုးထောင်(ကွယ်လွန်),အင်းသား,ဗုဒ္ဓ,ဒေါ်အေးစိန်(ကွယ်လွန်),အင်းသား,ဗုဒ္ဓ,-1
c7cc66d6ebdff34ddb7f585a83be7290,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ဧရာဝတီတိုင်းဒေသကြီး,ကန်ကြီးထောင့်မဲဆန္ဒနယ်,1,ဦးချစ်လှိုင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan__C_0482.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,2/7/1940,ခြံ/ဥယျာဉ်,၁၀ တန်းအောင်,ဗမာ,ဗုဒ္ဓ,အမှတ်(၆)ရပ်ကွက်,ဦးမောင်သစ်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်မယ်ရှင်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
aeb1fda27ad1c231a7acd740c72b958e,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ကချင်ပြည်နယ်,ဗမာတိုင်းရင်းသားလူမျိုး,0,ဦးပါ(ခ)ဦးခင်မောင်ဆွေ,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150824_104.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,3/29/1940,ဝန်ကြီး၊ ဗမာတိုင်းရင်းသားရေးရာ၊ ကချင်ပြည်နယ်အစိုးရအဖွဲ့,"B.A(Law), LL.B",ဗမာ,ဗုဒ္ဓ,မြေမြင့်ရပ်ကွက်,ဦးချစ်ဆွေ(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်ကြည်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
027286b5e14d3b2831c7ccab6e4a2bc6,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ကချင်ပြည်နယ်,ချီဖွေမဲဆန္ဒနယ်,1,ဆရာဦးလာမြာတား,0,လီဆူအမျိုးသားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ(ဒူးလေးပါတီ),M,4/9/1940,အရောင်းအဝယ်,တန်းမြင့်ကျောင်းထွက်လက်မှတ်ရ(S.H.F),လီဆူ,ခရစ်ယာန်,မြို့မတောင်ရပ်ကွက်၊ဝိုင်မော်မြို့။,ဦးလာမြာဆာ(ကွယ်လွန်),လီဆူ,ခရစ်ယာန်,ဒေါ်ဂူမလဲ(ခ)ဒေါ်ခေါ်မာဝူ(ကွယ်လွန်),လီဆူ,ခရစ်ယာန်,-1
7262e375c41517840718a7e68c03f78e,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ကချင်ပြည်နယ်,ချီဖွေမဲဆန္ဒနယ်,2,ဦးမောရှေ့,0,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,M,4/10/1940,ကချင်ပြည်နယ်၊ သမဝါယမဝန်ကြီးဌာန၊ ဦးစီးမှူး (ငြိမ်း),ဒဿမတန်းအောင်,ကချင်,ခရစ်ယာန်,ကျွန်းပင်သာရပ်ကွက်,ဦးဖေါ်ဂျုံဂမ် (ကွယ်လွန်),ကချင်,ခရစ်ယာန်,ဒေါ်မရန်လု,ကချင်,ခရစ်ယာန်,-1
d224f96982ec92065a705668a2bbf61c,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ပဲခူးတိုင်းဒေသကြီး,ညောင်လေးပင်,1,ဦးစောအောင်တင်,0,အမျိုးသားတိုးတက်ရေးပါတီ,M,4/15/1940,လယ်/ပြ-ငြိမ်း,တက္ကသိုလ်ဝင်တန်းအောင်,ကရင်,ဗုဒ္ဓ,မုက္ခမူကျေးရွာအုပ်စု၊ ကရင်စုကျေးရွာ,ဦးဘိုးသာ(ကွယ်လွန်),ကရင်,ဗုဒ္ဓ,ဒေါ်နော်ရင်(ကွယ်လွန်),ကရင်,ဗုဒ္ဓ,-1
e127c3cd2c010de204e26b5146f29a46,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ဧရာဝတီတိုင်းဒေသကြီး,ပုသိမ်မဲဆန္ဒနယ်,1,ဦးညိုထွန်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150821_200.jpg,ဒီမိုကရက်တစ်ပါတီ(မြန်မာ),M,5/13/1940,အငြိမ်းစား(ပညာရေး),BA.DT,မြန်မာ,ဗုဒ္ဓ,ရပ်ကွက်(၆) ပုသိမ်,ဦးလူထွန်း(ကွယ်လွန်),-,-,ဒေါ်သန်းသန်း(ကွယ်လွန်),-,-,-1
5f566363d38914ebecedbdfec187db4c,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ဧရာဝတီတိုင်းဒေသကြီး,ကရင်တိုင်းရင်းသားလူမျိုး,0,မန်းထွန်းတင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_A_20150819_0001.jpg,ကရင်ပြည်သူ့ပါတီ,M,6/12/1940,တိုင်းအထွေထွေအုပ်ချုပ်ရေးဦးစီးဌာန၊ ရုံးအုပ်(အငြိမ်းစား),တန်းမြင့်ကျောင်းထွက်လက်မှတ်ရစာမေးပွဲကို ပုသိမ်စာစစ်ဌာနမှ ခုံအမှတ် BN - 240 ဖြင့် ၁၉၆၂ ခုနှစ် အောင်မြင်သည်။,ကရင်,ဗုဒ္ဓ,ပုသိမ်၊ ရကအ(၂),မန်းနေမွှေး,ကရင်,ဗုဒ္ဓ,ဒေါ်ရွှေ (နန်းထောင်),ကရင်,ဗုဒ္ဓ,-1
ec8ef59241b0f63271755b9898d485c4,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,စစ်ကိုင်းတိုင်းဒေသကြီး,အင်းတော်မဲဆန္ဒနယ်,1,ဦးစံရွှင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_E_20150826_247.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,7/29/1940,ဆင်ဆရာဝန်,HSF အောင်,မြန်မာ,ဗုဒ္ဓ,-,ဦးဘခင်(ကွယ်လွန်),မြန်မာ,ဗုဒ္ဓ,ဒေါ်ခြံပြည့်(ကွယ်လွန်),မြန်မာ,ဗုဒ္ဓ,-1
19710700ffc85a8acbd0343ae82bcf65,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ကယားပြည်နယ်,ရှားတောမဲဆန္ဒနယ်,1,ဦးဘသိန်းဝင်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150824_212.jpg,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,M,9/4/1940,(ငြိမ်း),B.V.S တိ/မွေးကုဆရာဝန်,မြန်မာ,ခရစ်ယာန်,အလယ်ပိုင်းရပ်ကွက်,ဦးစိန်ဝင်း(ကွယ်လွန်),ဗမာ,ခရစ်ယာန်,ဒေါ်အေးကြွယ်(ကွယ်လွန်),ရှမ်း,ဗုဒ္ဓ,-1
a9de59da9d77a60dd26920cf0ccc3765,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ရန်ကုန်တိုင်းဒေသကြီး,မှော်ဘီမဲဆန္ဒနယ်,2,ဦးစောခိုနိုး,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150821_173.jpg,ကရင်ပြည်သူ့ပါတီ,M,11/27/1940,တရားလွှတ်တော်ရှေ့နေ,LL.B ၊ B.R.E ၊ M.A.C.S,ကရင်,ခရစ်ယာန်,တောင်သူကုန်းရပ်ကွက်၊အင်းစိန်မြို့,ဦးစောလှထွေး(ကွယ်လွန်),ကရင်,ခရစ်ယာန်,ဒေါ်နန့်နှင်းစိန် (ကွယ်လွန်),ကရင်,ခရစ်ယာန်,-1
b88ab771889e2361839349d2943da123,,တိုင်းဒေသကြီး/ပြည်နယ် လွှတ်တော်,ကယားပြည်နယ်,လွိုင်ကော်မဲဆန္ဒနယ်,2,ဦးစိုင်းဘဌေး,https://storage.googleapis.com/staticassets/candidate-photos/Scan__C_0030.jpg,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,M,12/23/1940,ပြည်နယ်ပညာရေးမှူး(ငြိမ်း),ဝိဇ္ဇာပညာရေးဒီပလိုမာ,ရှမ်း,ခရစ်ယာန်,ဇမ္မာရုံရပ်ကွက်,ဦးညို(ကွယ်လွန်),ရှမ်း,ခရစ်ယာန်,ဒေါ်နန်းလူ(ကွယ်လွန်),ရှမ်း,ခရစ်ယာန်,-1
